cell,model,architecture,protocol,n,good_wins,mafia_wins,good_win_rate,avg_days,avg_parse_failures,avg_invalid_actions,avg_api_errors,avg_discussion_messages,avg_waits,avg_scheduler_calls,avg_scheduler_rounds,avg_candidate_messages,avg_deferred_messages,avg_revac_review_calls,avg_moderator_scheduler_calls,avg_moderator_generator_calls,avg_moderator_interventions,avg_moderator_wait_decisions,avg_moderator_forced_interventions,avg_moderator_parse_failures,avg_moderator_gap_seconds,avg_moderator_rate_deviation,avg_forced_floor_messages,avg_forced_floor_attempts,avg_role_claims,avg_false_role_claims,avg_role_claim_deception_rate,avg_mafia_false_claims,avg_good_false_claims,avg_doctor_saves,avg_mafia_kill_votes,avg_tie_no_eliminations,avg_mafia_alive_final,avg_quality_offer_count,avg_offer_quality,avg_offer_redundancy_risk,avg_selected_quality,avg_low_quality_offer_count,avg_sec
mafia_gemma_bf16_grail,e16569a5c4,mixed,moderated_quality_time_to_talk,3,0,3,0.0,2.3333333333333335,0.0,0.0,0.0,6.333333333333333,1.6666666666666667,8.0,8.0,0.0,0.0,0.0,8.0,6.333333333333333,6.333333333333333,1.6666666666666667,0.0,0.0,15.277777777777779,0.1274074074074074,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,4.666666666666667,0.0,2.0,6.333333333333333,4.142857142857143,0.5297619047619048,4.142857142857143,0.0,111.00633333333333
mafia_gemma_bf16_revac,585d6fd51a,mixed,moderated_quality_time_to_talk,3,0,3,0.0,2.3333333333333335,0.0,0.0,0.0,6.333333333333333,1.6666666666666667,8.0,8.0,0.0,0.0,24.666666666666668,8.0,6.333333333333333,6.333333333333333,1.6666666666666667,0.0,0.0,15.388888888888891,0.1274074074074074,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,4.666666666666667,0.0,2.0,6.333333333333333,3.5714285714285716,0.26785714285714285,3.5714285714285716,0.0,454.263
