cell,model,architecture,protocol,n,good_wins,mafia_wins,good_win_rate,avg_days,avg_parse_failures,avg_invalid_actions,avg_api_errors,avg_discussion_messages,avg_waits,avg_scheduler_calls,avg_scheduler_rounds,avg_candidate_messages,avg_deferred_messages,avg_revac_review_calls,avg_moderator_scheduler_calls,avg_moderator_generator_calls,avg_moderator_interventions,avg_moderator_wait_decisions,avg_moderator_forced_interventions,avg_moderator_parse_failures,avg_moderator_gap_seconds,avg_moderator_rate_deviation,avg_forced_floor_messages,avg_forced_floor_attempts,avg_role_claims,avg_false_role_claims,avg_role_claim_deception_rate,avg_mafia_false_claims,avg_good_false_claims,avg_doctor_saves,avg_mafia_kill_votes,avg_tie_no_eliminations,avg_mafia_alive_final,avg_quality_offer_count,avg_offer_quality,avg_offer_redundancy_risk,avg_selected_quality,avg_low_quality_offer_count,avg_sec
gpt5mini_grail,1bdca6f6b2,mixed,moderated_quality_time_to_talk,3,0,3,0.0,3.0,0.0,0.0,0.0,8.0,2.3333333333333335,10.333333333333334,10.333333333333334,0.0,0.0,0.0,10.333333333333334,8.0,8.0,2.3333333333333335,0.0,0.0,14.833333333333334,0.1527777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.3333333333333333,8.0,4.373737373737374,0.34680134680134683,4.373737373737374,0.0,196.75366666666665
gpt5mini_holy_grail,8af130be9d,mixed,moderated_quality_time_to_talk,3,2,1,0.6666666666666666,3.0,0.0,0.0,0.0,11.0,2.6666666666666665,13.666666666666666,13.666666666666666,0.0,0.0,0.0,13.666666666666666,11.0,11.0,2.6666666666666665,0.0,0.0,13.5,0.0787037037037037,0.0,0.0,3.3333333333333335,0.3333333333333333,0.1111111111111111,0.0,0.3333333333333333,1.6666666666666667,5.333333333333333,0.0,0.6666666666666666,11.0,4.586117586117586,0.6702926702926703,4.586117586117586,0.0,170.55166666666665
gpt5mini_revac,5b49828226,mixed,moderated_quality_time_to_talk,3,1,2,0.3333333333333333,2.3333333333333335,0.0,0.0,0.0,8.333333333333334,2.0,10.333333333333334,10.333333333333334,0.0,0.0,26.666666666666668,10.333333333333334,8.333333333333334,8.333333333333334,2.0,0.0,0.0,15.222222222222221,0.11814814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.333333333333333,0.0,1.3333333333333333,8.333333333333334,4.190476190476191,0.2619047619047619,4.190476190476191,0.0,285.56533333333334
